INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('1', '2', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '63', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '65', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '68', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '69', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '72', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '75', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '77', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '78', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '80', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '82', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '86', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '89', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '95', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '1', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '2', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '3', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '4', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '6', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '8', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '11', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '18', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '24', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '25', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '26', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '27', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '29', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '32', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '34', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '37', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '45', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '47', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '51', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '57', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '63', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '73', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '74', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '79', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '81', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '82', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '84', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '87', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('40', '96', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '6', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '14', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '16', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '19', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '21', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '23', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '25', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '30', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '31', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '51', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '56', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '59', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '61', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '68', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '69', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '70', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '78', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '80', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '82', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '85', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '86', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '89', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '93', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('41', '97', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '5', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '9', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '15', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '22', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '32', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '41', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '46', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '49', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '50', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '51', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '52', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '53', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '55', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '56', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '61', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '63', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '64', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '67', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '68', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '70', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '77', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '79', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '81', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '82', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '86', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '87', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '88', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '90', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '93', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '94', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('42', '96', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '1', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '2', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '3', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '10', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '12', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '13', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '14', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '18', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '23', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '28', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '30', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '33', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '35', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '42', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '43', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '46', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '47', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '49', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '50', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '52', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '56', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '59', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '61', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '64', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '65', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '72', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '74', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '76', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '78', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '81', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '83', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '88', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '95', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('43', '100', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '2', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '4', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '8', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '9', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '13', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '14', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '24', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '25', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '26', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '28', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '30', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '31', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '32', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '33', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '34', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '39', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '45', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '46', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '48', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '60', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '63', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '71', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '76', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '80', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '85', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '89', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '92', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '94', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '96', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('44', '100', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '4', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '8', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '12', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '17', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '20', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '23', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '30', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '31', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '32', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '33', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '46', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '51', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '53', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '55', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '57', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '63', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '65', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '67', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '72', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '78', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '84', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '87', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '89', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '92', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '93', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('45', '96', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '1', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '2', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '5', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '12', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '17', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '21', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '23', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '24', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '26', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '29', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '32', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '33', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '34', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '35', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '39', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '41', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '42', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '47', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '49', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '53', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '64', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '67', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '68', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '69', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '74', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '77', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '80', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '82', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '89', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('46', '93', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '6', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '14', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '17', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '18', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '19', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '28', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '30', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '31', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '34', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '36', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '38', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '49', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '51', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '54', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '57', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '59', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '62', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '64', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '67', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '69', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '70', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '71', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '74', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '76', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '78', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '83', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '88', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '90', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('47', '96', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '1', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '2', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '4', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '5', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '12', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '14', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '16', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '20', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '24', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '25', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '36', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '39', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '45', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '46', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '49', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '50', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '54', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '69', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '71', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '78', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '81', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '85', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '92', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '98', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('48', '100', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '1', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '9', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '10', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '11', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '12', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '16', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '17', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '21', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '22', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '26', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '30', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '32', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '33', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '34', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '36', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '38', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '42', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '43', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '44', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '45', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '46', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '55', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '56', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '57', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '70', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '76', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '79', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '83', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '87', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '88', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '89', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '92', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('49', '100', '4');
